"ticker","news_source","news_title","news_date","news_tags","news_description","news_url","news_image_url","created_at","updated_at"
"CPTS11","Suno Notícias","CPTS11 paga dividendos que rendem 124% do CDI; veja valor","2025-05-27 00:00:00","CPTS11, CPTS11, Fundos Imobiliários (FIIs)","O lucro do fundo imobiliário CPTS11 aumentou cerca de 10% e os dividendos renderam 124% do CDI. Confira os valores.","https://www.suno.com.br/noticias/lucro-fundo-imobiliario-cpts11-sobe-dividendos-rendem-acima-cdi/","https://files.sunoresearch.com.br/n/uploads/2023/10/HGLG11-3.jpg","2025-05-27 00:00:00","2025-05-27 00:00:00"
"MCCI11","Suno Notícias","MCCI11 tem salto de 29% no lucro e gera yield de 13%; veja valor","2025-05-27 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","O fundo imobiliário MCCI11 teve um salto de 29,3% em seu lucro e entregou um yield de 13,5% ao ano. Confira os valores.","https://www.suno.com.br/noticias/fundo-imobiliario-mcci11-tem-salto-lucro-entrega-yield/","https://files.sunoresearch.com.br/n/uploads/2023/08/cotacao-1.jpg","2025-05-27 00:00:00","2025-05-27 00:00:00"
"BARI11","Suno Notícias","Dividendos de FIIs serão pagos hoje (22/5); veja quem vai receber","2025-05-23 00:00:00","Fundos Imobiliários (FIIs), dividendos, Fundos Imobiliários (FIIs)","Veja hoje quais fundos imobiliários vão pagar dividendos, como é o caso do BARI11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/dividendos-agenda-22052025/","https://files.sunoresearch.com.br/n/uploads/2025/05/CPTS11-dividendos.jpg","2025-05-23 00:00:00","2025-05-23 00:00:00"
"RCRB11","Suno Notícias","Fundo imobiliário anuncia lucro 7% maior e busca zerar vacância","2025-05-22 00:00:00","RCRB11, Fundos Imobiliários (FIIs), RCRB11","O fundo imobiliário RCRB11 anunciou um lucro 7% maior e está buscando zerar sua vacância em breve. Confira até quando.","https://www.suno.com.br/noticias/rcrb11-fundo-imobiliario-anuncia-lucro-maior-busca-zerar-vacancia/","https://files.sunoresearch.com.br/n/uploads/2024/10/iStock-1414797353-1-1.jpg","2025-05-22 00:00:00","2025-05-22 00:00:00"
"BTAL11","Money Times","Fundo imobiliário BTAL11 pagará maior dividendo de sua história; IFIX recua com risco fiscal – Money Times","2025-05-22 00:00:00","Finanças","O fundo imobiliário BTG Pactual Agro Logística (BTAL11) anunciou que pagará, no próximo dia 27 de maio, R$ 0,90 por cota em dividendos – o maior valor","https://www.moneytimes.com.br/fundo-imobiliario-btal11-pagara-maior-dividendo-de-sua-historia-ifix-recua-com-risco-fiscal-igdl/","https://www.moneytimes.com.br/uploads/2024/12/fundos-imobiliarios-istock-1.jpg","2025-05-22 00:00:00","2025-05-22 00:00:00"
"BTAL11","Suno Notícias","FII BTAL11 anuncia pagamento de R$ 0,90 por cota; veja os detalhes","2025-05-21 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","O FII BTAL11 anunciou o pagamento de rendimentos em maio. Clique aqui para saber os detalhes sobre os dividendos do BTAL11.","https://www.suno.com.br/noticias/fii-btal11-rendimento-maio-2025/","https://files.sunoresearch.com.br/n/uploads/2021/04/77623bd0-buildings-690868_1280.jpg","2025-05-21 00:00:00","2025-05-21 00:00:00"
"TRXF11","Suno Notícias","TRXF11 realiza 11ª oferta de cotas, com avaliação positiva do BB","2025-05-21 00:00:00","Fundos Imobiliários (FIIs), BB Investimentos, Fundos Imobiliários (FIIs), TRXF11","A BB Investimentos avaliou de forma positiva a 11ª emissão de cotas do fundo imobiliário TRXF11, que tem a intenção de captar R$ 1 bilhão.","https://www.suno.com.br/noticias/trxf11-oferta-cotas-avaliacao-positiva-bb/","https://files.sunoresearch.com.br/n/uploads/2025/05/TRXF11-assai-loja.jpg","2025-05-21 00:00:00","2025-05-21 00:00:00"
"SNEL11","Suno Notícias","SNEL11 se firma no mercado como maior fundo de energia da B3","2025-05-20 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs), SNEL11, SUNO Asset","SNEL11 registrou na semana passada um volume de negociações superior a R$ 6 milhões no mercado secundário.","https://www.suno.com.br/noticias/snel11-maior-fundo-energia-b3-recorde-liquidez/","https://files.sunoresearch.com.br/n/uploads/2024/06/SNEL11-painel-fotovoltaico-3-1.jpg","2025-05-20 00:00:00","2025-05-20 00:00:00"
"SNME11","Suno Not√≠cias","SNME11 amplia exposi√ß√£o a FIIs e refor√ßa estrat√©gia de ganhos","2025-05-20 00:00:00","Fundos Imobiliários (FIIs), dividendos, Fundos Imobiliários (FIIs), SNME11, SUNO Asset","O SNME11 distribuiu R$ 0,11 por cota, valor pago em 25 de abril, consolidando um rendimento competitivo e acima de refer√™ncias tradicionais.","https://www.suno.com.br/noticias/snme11-amplia-exposicao-a-fiis-reforca-estrategia-ganhos-recuperacao-mercado/","http://files.sunoresearch.com.br/n/uploads/2024/03/iStock-1490889596.jpg","2025-05-20 00:00:00","2025-05-20 00:00:00"
"SARE11","InfoMoney","BTG propõe incorporar imóveis do FII SARE11; operação é estimada em R$ 475 mi","2025-05-20 00:00:00","Finanças","A operação está sujeita a eventuais autorizações regulatórias e contratuais, bem como à avaliação da viabilidade jurídica da proposta","https://www.infomoney.com.br/onde-investir/btg-pactual-propoe-incorporar-totalidade-dos-ativos-do-fii-sare11/","https://www.infomoney.com.br/wp-content/uploads/2021/02/production-2184358_1920.jpg?quality=70","2025-05-21 00:00:00","2025-05-21 00:00:00"
"XPML11","Suno Notícias","XPML11 anuncia dividendos para maio; confira valor e datas","2025-05-20 00:00:00","Fundos Imobiliários (FIIs), dividendos, Fundos Imobiliários (FIIs)","O FII XPML11 anunciou o pagamento de rendimentos em maio. Clique aqui para saber os detalhes sobre os dividendos do XPML11.","https://www.suno.com.br/noticias/xpml11-dividendos-maio-2025/","https://files.sunoresearch.com.br/n/uploads/2025/05/XPML11-Tiete-Plaza-Shopping.webp","2025-05-20 00:00:00","2025-05-20 00:00:00"
"SNFF11","Suno Not√≠cias","SNFF11 distribui R$ 10 em 12 meses e refor√ßa atratividade","2025-05-20 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs), SNFF11, SUNO Asset","Em abril, o SNFF11 distribuiu R$ 0,72 por cota, valor referente ao resultado de mar√ßo. O montante foi equivalente ao m√™s anterior.","https://www.suno.com.br/noticias/snff11-distribui-por-cota-em-12-meses-reforca-atratividade-dividendos/","http://files.sunoresearch.com.br/n/uploads/2025/01/2149250205.jpg","2025-05-20 00:00:00","2025-05-20 00:00:00"
"BTLG11","Suno Notícias","Fundo imobiliário BTLG11 anuncia dividendos; confira valor e datas","2025-05-17 00:00:00","Fundos Imobiliários (FIIs), BTLG11, dividendos, Fundos Imobiliários (FIIs)","O FII BTLG11 anunciou o pagamento de rendimentos em maio. Clique aqui para saber os detalhes sobre os dividendos do BTLG11.","https://www.suno.com.br/noticias/btlg11-dividendos-maio-2025/","https://files.sunoresearch.com.br/n/uploads/2025/05/BTLG11-galpao-Embu.jpg","2025-05-17 00:00:00","2025-05-17 00:00:00"
"VGIR11","Suno Notícias","Dividendos do VGIR11 mantêm estabilidade; saiba mais","2025-05-15 00:00:00","Fundos Imobiliários (FIIs), dividendos, Fundos Imobiliários (FIIs), VGIR11","O FII VGIR11 anunciou o pagamento de rendimentos em maio. Clique aqui para saber os detalhes sobre os dividendos do VGIR11.","https://www.suno.com.br/noticias/vgir11-dividendos-maio-2025/","http://files.sunoresearch.com.br/n/uploads/2025/05/FIIs-IFIX-predios-pb-12.jpg","2025-05-15 00:00:00","2025-05-15 00:00:00"
"GAME11","Suno Notícias","FII GAME11 anuncia pagamento de R$ 0,09 por cota; veja os detalhes","2025-05-15 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","O FII GAME11 anunciou o pagamento de rendimentos em maio. Clique aqui para saber os detalhes sobre os dividendos do GAME11.","https://www.suno.com.br/noticias/fii-game11-rendimento-maio-2025/","https://files.sunoresearch.com.br/n/uploads/2021/03/301c6e1b-buildings-690364_1280.jpg","2025-05-15 00:00:00","2025-05-15 00:00:00"
"CPTS11","Suno Notícias","CPTS11 aumenta dividendos em 3,66%; confira valor e datas","2025-05-14 00:00:00","Fundos Imobiliários (FIIs), CPTS11, dividendos, Fundos Imobiliários (FIIs)","O FII CPTS11 anunciou o pagamento de rendimentos em maio. Clique aqui para saber os detalhes sobre os dividendos do CPTS11.","https://www.suno.com.br/noticias/cpts11-dividendos-maio-2025/","http://files.sunoresearch.com.br/n/uploads/2025/05/FIIs-captacao-emissoes-5.jpg","2025-05-14 00:00:00","2025-05-14 00:00:00"
"SNME11","Suno Notícias","SNME11 supera benchmarks com retorno total de 8,07%","2025-05-12 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs), SUNO Asset","Impulsionado principalmente pela carteira de CRIs, o fundo SNME11 registrou um resultado contábil de R$ 734,9 mil.","https://www.suno.com.br/noticias/snme11-supera-benchmarks-com-retorno-total-de-807-e-estrategia-defensiva/","https://files.sunoresearch.com.br/n/uploads/2023/12/MXRF11-3.jpg","2025-05-12 00:00:00","2025-05-12 00:00:00"
"BTHF11","Suno Notícias","Dividendos do BTHF11 são anunciados; confira data de pagamento","2025-05-09 00:00:00","Fundos Imobiliários (FIIs), dividendos, Fundos Imobiliários (FIIs)","O FII BTHF11 anunciou o pagamento de rendimentos em maio. Clique aqui para saber os detalhes sobre os dividendos do BTHF11.","https://www.suno.com.br/noticias/dividendos-bthf11-maio-2025/","http://files.sunoresearch.com.br/n/uploads/2021/04/77623bd0-buildings-690868_1280.jpg","2025-05-09 00:00:00","2025-05-09 00:00:00"
"BTHF11","Money Times","Fundo imobiliário BTHF11 anuncia novo pagamento de dividendos; IFIX avança – Money Times","2025-05-09 00:00:00","Finanças","O fundo imobiliário BTG Pactual Real Estate Hedge Fund (BTHF11) anunciou que distribuirá R$ 0,09 por cota em dividendos no próximo dia 15 de maio. Este","https://www.moneytimes.com.br/fundo-imobiliario-bthf11-anuncia-novo-pagamento-de-dividendos-ifix-avanca-igdl/","https://www.moneytimes.com.br/uploads/2025/01/imoveis-fundos-imobiliarios-fiis-ifix.jpg","2025-05-09 00:00:00","2025-05-09 00:00:00"
"SNEL11","Suno Notícias","SNEL11: time da Suno Asset visita usina em Pirassununga (SP)","2025-05-09 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs), SNEL11, SUNO Asset","A equipe da Suno Asset realizou uma visita técnica à usina solar localizada em Pirassununga (SP), um dos principais ativos do SNEL11,","https://www.suno.com.br/noticias/snel11-suno-asset-visita-usina-pirassununga-excelencia-tecnica/","https://files.sunoresearch.com.br/n/uploads/2025/05/SNEL11-visita-Pirassununga.jpeg","2025-05-09 00:00:00","2025-05-09 00:00:00"
"SNEL11","Suno Notícias","SNEL11 reforça foco em ativos operacionais e previsibilidade","2025-05-08 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs), SUNO Asset","Um destaque recente do fundo SNEL11 foi a conclusão de sua terceira emissão de cotas, que resultou em uma captação de R$ 166.299.355,35.","https://www.suno.com.br/noticias/snel11-reforca-foco-em-ativos-operacionais-e-previsibilidade-nos-rendimentos/","http://files.sunoresearch.com.br/n/uploads/2023/12/pexels-pixabay-159397.jpg","2025-05-08 00:00:00","2025-05-08 00:00:00"
"GGRC11","Suno Notícias","GGRC11 anuncia dividendos; confira valor e data de pagamento","2025-05-05 00:00:00","Fundos Imobiliários (FIIs), dividendos, Fundos Imobiliários (FIIs)","GGRC11 anunciou o pagamento de rendimentos em maio. Clique aqui para saber os detalhes sobre os dividendos do GGRC11.","https://www.suno.com.br/noticias/ggrc11-dividendos-maio-2025/","http://files.sunoresearch.com.br/n/uploads/2025/05/FIIs-captacao-emissoes-10.jpg","2025-05-05 00:00:00","2025-05-05 00:00:00"
"BRCO11","Money Times","Fundo imobiliário BRCO11 anuncia rescisão contratual e movimentações em seu portfólio; veja impactos – Money Times","2025-05-03 00:00:00","Finanças","O fundo imobiliário Bresco Logística (BRCO11) comunicou ao mercado que a MRO Serviços Logísticos decidiu encerrar antecipadamente o contrato referente ao","https://www.moneytimes.com.br/fundo-imobiliario-brco11-anuncia-rescisao-contratual-e-movimentacoes-em-seu-portfolio-veja-impactos-igdl/","https://www.moneytimes.com.br/uploads/2024/03/galpao-logistico-vazio-.jpeg","2025-05-04 00:00:00","2025-05-04 00:00:00"
"KNRI11","Suno Notícias","Dividendos no KNRI11 são anunciados; confira valor e datas","2025-05-02 00:00:00","Fundos Imobiliários (FIIs), dividendos, Fundos Imobiliários (FIIs), KNRI11","O FII KNRI11 anunciou o pagamento de rendimentos em maio. Clique aqui para saber os detalhes sobre os dividendos do KNRI11.","https://www.suno.com.br/noticias/dividendos-knri11-maio-2025/","http://files.sunoresearch.com.br/n/uploads/2024/08/FIIs-captacao-emissoes-9.jpg","2025-05-02 00:00:00","2025-05-02 00:00:00"
"GARE11","Suno Notícias","GARE11 anuncia dividendos para maio; confira valor e datas","2025-05-02 00:00:00","Fundos Imobiliários (FIIs), dividendos, Fundos Imobiliários (FIIs)","O FII GARE11 anunciou o pagamento de rendimentos em maio. Clique aqui para saber os detalhes sobre os dividendos do GARE11.","https://www.suno.com.br/noticias/gare11-dividendos-maio-2025/","http://files.sunoresearch.com.br/n/uploads/2025/05/GARE11-atacadao.webp","2025-05-02 00:00:00","2025-05-02 00:00:00"
"TRXF11","InfoMoney","FII TRXF11 anuncia oferta de R$ 1 bilhão, a maior da história do fundo","2025-05-02 00:00:00","Finanças","Nova emissão pode levar o fundo a R$ 3 bilhões em patrimônio e R$ 4,5 bilhões em imóveis, mirando queda na alavancagem","https://www.infomoney.com.br/onde-investir/fii-trxf11-anuncia-oferta-de-r-1-bilhao-a-maior-da-historia-do-fundo/","https://www.infomoney.com.br/wp-content/uploads/2019/11/shutterstock_709842430.jpg?quality=70","2025-05-03 00:00:00","2025-05-03 00:00:00"
"HGLG11","Money Times","Fundo imobiliário HGLG11 anuncia novo pagamento de dividendos; saiba valor – Money Times","2025-05-01 00:00:00","Finanças","O fundo imobiliário Pátria Log (HGLG11) anunciou que distribuirá R$ 1,10 por cota em dividendos no próximo dia 15 de maio. Esse será o 23º pagamento","https://www.moneytimes.com.br/fundo-imobiliario-hglg11-anuncia-novo-pagamento-de-dividendos-saiba-valor-igdl/","https://www.moneytimes.com.br/uploads/2024/11/dividendos-4.jpg","2025-05-02 00:00:00","2025-05-02 00:00:00"
"KNCR11","Money Times","Fundo imobiliário KNCR11 pagará maior dividendo em 20 meses; IFIX avança e fica a um passo da máxima histórica – Money Times","2025-05-01 00:00:00","Finanças","O fundo imobiliário Kinea Rendimentos (KNCR11) anunciou que pagará o maior dividendo dos últimos 20 meses. Os cotistas receberão, no próximo dia 14 de","https://www.moneytimes.com.br/kncr11-pagara-maior-dividendo-em-20-meses-ifix-avanca-e-fica-a-um-passo-da-maxima-historica-igdl/","https://www.moneytimes.com.br/uploads/2024/12/fundos-imobiliarios-fiis-dividendos-capa-mt.jpg","2025-05-01 00:00:00","2025-05-01 00:00:00"
"ALZR11","Money Times","Fundo imobiliário ALZR11 anuncia desdobramento de cotas; IFIX supera 3.400 pontos – Money Times","2025-04-30 00:00:00","Finanças","O fundo imobiliário Alianza Trust Renda Imobiliária (ALZR11) anunciou nesta terça-feira (29) a aprovação do desdobramento de suas cotas na proporção de 1","https://www.moneytimes.com.br/fundo-imobiliarios-alzr11-anuncia-desdobramento-de-cotas-ifix-supera-3-400-pontos-igdl/","https://www.moneytimes.com.br/uploads/2025/02/dividendos-acoes-1.jpg","2025-04-30 00:00:00","2025-04-30 00:00:00"
"SNCI11","Suno Notícias","SNCI11 fecha março com alta no P/VP e dividendos estáveis","2025-04-29 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs), SNCI11, SUNO Asset","A rentabilidade patrimonial ajustada no mês do SNCI11 foi de 1,33%, e a distribuição se mantém estável em R$ 1,00 por cota.","https://www.suno.com.br/noticias/snci11-fecha-marco-com-alta-no-p-vp-dividendos-estaveis/","https://files.sunoresearch.com.br/n/uploads/2024/05/fii-fundo-imobiliario-investimentos.jpg","2025-04-29 00:00:00","2025-04-29 00:00:00"
"SNEL11","Suno Notícias","SNEL11: alta nas tarifas de energia beneficia investidores; entenda","2025-04-29 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs), SNEL11","Adoção da bandeira amarela pela Aneel implica em alta nas receitas de locação das usinas de propriedade do SNEL11.","https://www.suno.com.br/noticias/snel11-alta-tarifas-beneficia-investidores/","https://files.sunoresearch.com.br/n/uploads/2024/06/SNEL11-painel-fotovoltaico.jpg","2025-04-29 00:00:00","2025-04-29 00:00:00"
"SNFF11","Suno Notícias","SNFF11 acumula alfa de 150% do IFIX com margem de desconto","2025-04-29 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs), IFIX","O SNFF11 acumula um retorno patrimonial ajustado por rendimentos de 2,60%, superando o IFIX, que no mesmo período recuou 1,75%.","https://www.suno.com.br/noticias/fii-snff11-acumula-alfa-de-150-do-ifix-com-margem-de-desconto/","http://files.sunoresearch.com.br/n/uploads/2024/05/dividendos-acoes-investir-2.jpg","2025-04-29 00:00:00","2025-04-29 00:00:00"
"TRXF11","InfoMoney","A conta fecha? FII TRXF11 usa alavancagem como estratégia de geração de valor","2025-04-27 00:00:00","Finanças","TRX avalia novas captações e possíveis emissões enquanto fundo se prepara para obrigações previstas em 2026.","https://www.infomoney.com.br/onde-investir/a-conta-fecha-fii-trxf11-usa-alavancagem-como-estrategia-de-geracao-de-valor/","https://www.infomoney.com.br/wp-content/uploads/2025/04/pexels-jakubzerdzicki-29521542-1.jpg?fit=1199%2C800&quality=70&strip=all","2025-04-27 00:00:00","2025-04-27 00:00:00"
"RBRX11","Suno Notícias","3 fundos imobiliários vão distribuir proventos nesta quinta-feira; confira","2025-04-25 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","Veja hoje quais fundos imobiliários vão pagar dividendos, como é o caso do RBRX11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/fundo-imobiliario-fiis-cpof11-rbrx11-agenda-rendimento-24042025/","https://files.sunoresearch.com.br/n/uploads/2021/01/41307798-city-2720913_1280.jpg","2025-04-25 00:00:00","2025-04-25 00:00:00"
